thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,T,fwhm,r50,flux90,flux90_err,flux50,flux50_err,df
93.98372650146484,5081,5040,5513,5611,339,408,5562.347659877746,373.5611552782613,236.19004625623802,148.80110345946923,0.025593826308750067,3.8398337768891063e-07,1.99575271258099e-07,8.45976886487785e-10,15.368475914001465,12.198405265808105,0.0002928725734818727,0.004233878571540117,0.006720380391925573,-1.4564564025931759e-06,3204496.5,3204953.75,2823.663330078125,2848.417236328125,5562,374,5562,375,0,19.621191342925822,27.74855490708326,17.213144760198706,3546221.029294207,0.0,1777217.6585839847,0.0,1.2517074949873777
93.98372650146484,5548,5522,4982,5085,337,409,5034.01570417779,373.8666426546175,253.6105521695822,154.68130699311018,1.7072176915812634,3.743971535315701e-07,1.8787833321099866e-07,4.160634472832859e-09,15.926079750061035,12.43591022491455,0.01725010946393013,0.003943346440792084,0.006465385667979717,-8.704543870408088e-05,3575769.5,3576242.5,3074.432861328125,3095.255615234375,5034,374,5035,374,0,20.206233175995283,28.575929001965708,17.48173488670476,3967643.287030868,0.0,1989214.904584961,0.0,1.396715800077426
93.98372650146484,5320,5289,4451,4551,340,410,4501.073753738161,374.84339369371435,241.81691580599545,152.57139603969767,0.7442163674063522,3.778386969168672e-07,1.9523363840765205e-07,2.5528185989802375e-09,15.550662994384766,12.351728439331055,0.008338204585015774,0.004135421942919493,0.006554407067596912,-4.034371886518784e-05,3387266.75,3387696.75,2962.365234375,2983.83642578125,4502,375,4502,375,0,19.85921226649469,28.08516732532292,17.341125809413004,3769889.722136762,0.0,1889482.9989501957,0.0,1.3230785039314157
93.98372650146484,5652,5621,3918,4022,340,413,3971.062183756904,376.94237983448994,258.80981715986445,157.63159617665542,1.010773496670481,3.879258643523287e-07,2.004942416800758e-07,2.7762913055565785e-09,16.087881088256836,12.554739952087402,0.009988700971007347,0.003863937919959426,0.006344064604490995,-4.955308395437896e-05,3552777.75,3553238.0,3034.283203125,3059.163330078125,3972,377,3972,377,0,20.40689622006541,28.85970940035675,17.60142531877703,3924352.9742541485,0.0,1967981.1071093753,0.0,1.387731300669771
93.98372650146484,4923,4896,2860,2957,347,414,2908.8723051209045,380.73977667629885,236.94592438277414,144.29625107316087,0.43328958441361465,4.155714634725981e-07,2.0322436799270557e-07,1.4214426378064649e-09,15.39311408996582,12.012252807617188,0.004676508251577616,0.004220395348966122,0.006930225063115358,-2.5345820176880807e-05,3030116.75,3030613.25,2671.998291015625,2690.630859375,2909,381,2908,380,0,19.525423822696784,27.61311918114051,17.284872038928228,3398141.414846192,0.0,1702619.206477051,0.0,1.1836181159971668
93.98372650146484,5385,5360,2326,2431,347,416,2379.445993602165,381.5491205949488,259.83299838099674,148.39189098965994,0.6190758436575834,4.167634337165108e-07,1.9059034827337767e-07,1.829423206942202e-09,16.119441986083984,12.181479454040527,0.005554955452680588,0.003848664229735732,0.006738979835063219,-3.211246803402901e-05,3367381.5,3367833.75,2884.21484375,2900.946533203125,2380,382,2380,382,0,20.204575951270463,28.573585332283965,17.46403323703555,3726068.9088771087,0.0,1868036.4012011732,0.0,1.315320929903106
93.98372650146484,5053,5025,6047,6143,863,934,6096.066244687555,898.6881752109182,228.6866156048418,150.01887329358215,0.25429955376853286,3.645465686861937e-07,2.009516256467884e-07,6.567744199698805e-10,15.122415542602539,12.248185157775879,0.0032325321808457375,0.0043728044256567955,0.006665840744972229,-1.4824831851001363e-05,3222788.25,3223259.0,2834.667724609375,2852.119140625,6097,898,6097,898,0,19.46035685434427,27.521100592033886,17.143164939617822,3578050.303143384,0.0,1793481.4117333987,0.0,1.2588566835279666
93.98372650146484,5328,5300,5516,5616,864,936,5566.358960145546,900.5281091293083,242.77773250768178,154.22542199261306,-0.7132029966342088,3.9011605870524926e-07,2.090566950053486e-07,-1.2945714950708205e-09,15.581510543823242,12.418521881103516,-0.00805333349853754,0.00411904975771904,0.006484103389084339,3.809642657870427e-05,3310006.0,3310441.75,2857.727783203125,2874.578125,5566,902,5566,902,0,19.92493800492977,28.178117556014804,17.335305780651616,3652299.461980134,0.0,1830563.490766601,0.0,1.2929062549480255
93.98372650146484,5320,5282,4452,4556,868,937,4504.765503364745,903.0034608258513,252.46492284592978,147.70928716337176,1.9005137559779541,3.940713868544979e-07,1.8460346784668728e-07,4.474611614679251e-09,15.890229225158691,12.152153015136719,0.018134398385882378,0.003961329814046621,0.006770710926502943,-0.0001019375558826141,3400151.25,3400626.75,2951.1591796875,2965.837646484375,4505,903,4505,903,0,20.00435477613066,28.29042983092698,17.359564936942558,3773126.7418485996,0.0,1890397.127270508,0.0,1.3281283671034465
93.98372650146484,5531,5492,4985,5088,865,937,5037.798695514572,901.4028335745513,256.40704765390274,154.11413072705386,0.6865545711093546,3.9170029690823686e-07,1.94912936528517e-07,1.7065547414646898e-09,16.012859344482422,12.414085388183594,0.0067112501710653305,0.0039000953547656536,0.00648877490311861,-3.4748642065096647e-05,3492146.75,3492596.0,3012.429443359375,3040.42529296875,5038,901,5038,901,0,20.26132222686754,28.653836684847516,17.524038020808835,3865988.9293080913,0.0,1937724.1606591793,0.0,1.3640473252267478
93.98372650146484,5180,5148,3925,4027,871,939,3976.2569266650016,905.1157516025402,251.81871513732767,146.72387107747522,0.5623054379780115,4.176665798960561e-07,1.9710448922258603e-07,2.6415749051423584e-09,15.868891716003418,12.112838745117188,0.005350252613425255,0.0039711445569992065,0.006815582048147917,-3.0438077374128625e-05,3209988.0,3210499.75,2789.0029296875,2801.80615234375,3977,906,3976,906,0,19.963531406412116,28.232696867809242,17.444047606799995,3570506.6119197095,0.0,1789640.7698364255,0.0,1.2538735074508023
93.98372650146484,5237,5206,3399,3498,870,940,3448.1395048877125,905.6070633822521,237.5211914403435,151.89266782343793,0.6010165422624141,3.7925416838164487e-07,2.0077128133278424e-07,2.3855059523458118e-09,15.411859512329102,12.32430362701416,0.007018421310931444,0.004210192710161209,0.006583662237972021,-3.331820335006341e-05,3307304.75,3307722.25,2872.951904296875,2881.433349609375,3448,906,3447,906,0,19.733571883057092,27.907484991083717,17.19269573977884,3646342.256665726,0.0,1826734.1125244142,0.0,1.2918441433551147
93.98372650146484,4792,4777,2866,2960,874,941,2913.1078796793113,908.2692624143825,226.75608429111026,145.41200676218068,0.7924010435342552,3.943164947905435e-07,2.0806082308771033e-07,2.904745445483878e-09,15.05867862701416,12.058369636535645,0.009740117006003857,0.004410109017044306,0.006877142004668713,-4.806446304428391e-05,2971077.75,2971582.0,2629.9443359375,2649.798828125,2913,909,2912,909,0,19.291658587412616,27.282525214990308,17.198353572395266,3329683.2414472974,0.0,1668038.4695874022,0.0,1.1605632254036682
93.98372650146484,5128,5094,2333,2432,876,945,2383.4829170494663,910.547571629472,240.6620495328143,148.67314099266423,0.6470106262534046,3.974992536645493e-07,1.9982246750727416e-07,2.4192281993439978e-09,15.513432502746582,12.192973136901855,0.00703310826793313,0.004155253060162067,0.006726243067532778,-3.6166489735478535e-05,3205399.5,3205859.75,2787.52197265625,2801.357666015625,2384,911,2383,911,0,19.731578510739542,27.90466593691738,17.323567786694465,3567721.331741104,0.0,1788221.4742065428,0.0,1.2520613369080165
93.98372650146484,5037,5008,1807,1903,874,948,1854.8530094030743,911.9867758885314,230.731514154656,150.4807559641131,0.00848405368310523,3.8917544651809685e-07,2.1182830546546454e-07,8.821201128885261e-10,15.189848899841309,12.267059326171875,0.00010571929306024686,0.004334041848778725,0.006645367946475744,-4.887035629508318e-07,3120097.75,3120591.75,2757.546630859375,2795.873779296875,1853,912,1853,912,0,19.52465800260709,27.612036147983332,17.17435175555129,3454424.0872074887,0.0,1730849.834121094,0.0,1.218759578752354
93.98372650146484,5024,4994,6053,6151,1393,1462,6101.532227523767,1427.1156213221514,232.77143553793894,146.89732871920592,0.46796853969658514,3.746923014644139e-07,1.9348103033303018e-07,2.0294660572498448e-09,15.256932258605957,12.120015144348145,0.005449256394058466,0.004296087194234133,0.006807519122958183,-2.737195791269187e-05,3213487.25,3213973.5,2852.575439453125,2881.289306640625,6102,1428,6102,1428,0,19.48509081983312,27.556079701479486,17.170036679775574,3581136.068160704,0.0,1795165.5368750007,0.0,1.255230194395415
93.98372650146484,5041,5014,4994,5093,1397,1464,5043.585522529932,1430.759175504549,241.16042944287437,145.6070897047489,0.16116322962147933,4.096156782956946e-07,1.9721923614807546e-07,7.198039218339376e-10,15.529349327087402,12.066764831542969,0.0016866246005520225,0.004146620165556669,0.006867802701890469,-9.17926081456244e-06,3137403.5,3137887.5,2744.0390625,2758.640869140625,5044,1431,5045,1431,0,19.66640585230619,27.812497879465024,17.332189017383627,3514921.412739865,0.0,1761149.1283984375,0.0,1.225514503033688
93.98372650146484,5543,5513,5519,5621,1392,1466,5570.805485100359,1428.8435505995383,245.05020564987763,159.01948944134597,-0.10583931932296764,3.716177856282453e-07,2.0538085269782483e-07,4.916265619087365e-10,15.654083251953125,12.6102876663208,-0.0012302479008212686,0.004080797545611858,0.006288539152592421,5.43214991921559e-06,3502815.5,3503234.75,3017.054931640625,3057.437744140625,5571,1430,5570,1429,0,20.101484897669216,28.427792566121752,17.41063305013062,3865164.948725589,0.0,1937839.7655761717,0.0,1.3682023315547789
93.98372650146484,5159,5110,3931,4031,1398,1467,3980.9460043411223,1432.4903948477204,243.99422615271715,147.59545838684562,1.1848230148773382,4.035728773978488e-07,1.970828765199451e-07,2.9391371377526346e-09,15.620780944824219,12.148287773132324,0.012288377620279789,0.004098617471754551,0.006775540299713612,-6.580333138117567e-05,3223907.25,3224371.75,2874.740234375,2907.553955078125,3981,1433,3980,1433,0,19.78862513009842,27.98534203970224,17.29948123877059,3578582.203283767,0.0,1793413.4776025394,0.0,1.2592912724873384
93.98372650146484,5581,5544,4457,4559,1393,1467,4508.840550140651,1430.5874460832329,248.4143647769606,159.49094510769532,0.9062387520618813,3.694060669827886e-07,2.0504495428385176e-07,2.6499035571081677e-09,15.761459350585938,12.628606796264648,0.010189816355705261,0.004025615751743317,0.0062700784765183926,-4.574765989673324e-05,3532956.75,3533386.25,3019.139404296875,3034.880615234375,4510,1431,4510,1431,0,20.196665811085154,28.56239870475363,17.54334507706341,3925142.87876274,0.0,1967391.2653857425,0.0,1.3799781203739192
93.98372650146484,5018,4986,2871,2968,1402,1470,2918.8772806144075,1436.1387473170682,234.38710487330127,145.7316157652274,0.6404535614756242,3.6895880165348167e-07,1.869995844921874e-07,2.349904791813564e-09,15.309857368469238,12.07174301147461,0.007223568391054869,0.004266497679054737,0.006862011272460222,-3.750035466509871e-05,3248652.25,3249135.5,2871.38623046875,2883.474365234375,2919,1436,2919,1436,0,19.49663357194079,27.572403618057265,17.15448380570664,3616412.3895148467,0.0,1812677.0807910163,0.0,1.268962854012967
93.98372650146484,4999,4941,2340,2436,1404,1473,2388.515542235998,1438.5515074382067,228.450059226313,149.52112186674708,1.6940556738220494,3.7403290935954424e-07,2.0445920682796983e-07,4.79140259328075e-09,15.115766525268555,12.226396560668945,0.021449880674481392,0.0043776920065283775,0.006688580382615328,-9.919740841723979e-05,3154769.5,3155335.75,2783.61962890625,2795.07763671875,2389,1439,2389,1439,0,19.44148093878293,27.494406016244834,17.219820057149423,3521374.5511381514,0.0,1764806.0832568365,0.0,1.2323289867994565
93.98372650146484,5106,5067,1810,1909,1405,1475,1858.8929178275657,1440.170663462244,238.28963902272972,148.62934959302788,1.5001395236911321,3.8252488544135763e-07,1.961000567940235e-07,3.711364197840963e-09,15.437445640563965,12.19033432006836,0.01672513037919998,0.004196840338408947,0.006728573702275753,-8.471874753013253e-05,3238658.75,3239137.0,2848.306884765625,2866.707275390625,1859,1440,1859,1440,0,19.670256445093887,27.81794344000856,17.28051752818712,3605178.472298735,0.0,1806732.0948193367,0.0,1.2650578998810604
93.98372650146484,5364,5304,3403,3500,1396,1512,3451.254833102943,1433.7386242301754,234.84898038622214,163.67033019446671,0.3545012458769179,3.579878575368782e-07,2.269921935635665e-07,4.866818641521698e-10,15.324840545654297,12.793301582336426,0.004980278667062521,0.004258069675415754,0.006109863054007292,-1.844550388341304e-05,3386646.75,3390574.0,2952.86279296875,2970.99658203125,3451,1434,3451,1434,0,19.962948444072303,28.23187243456193,17.406995127793397,3764590.356024701,0.0,1887169.955395508,0.0,1.3242022254172412
93.98372650146484,3216,3201,7137,7200,1925,1988,7168.269252693233,1956.825539615263,140.39930387954007,133.56591415109813,-0.35138383084586167,2.582368183808941e-07,2.526857322114139e-07,-1.1111093648482374e-09,11.84978199005127,11.556292533874512,-0.051241450011730194,0.007122589275240898,0.007486989255994558,3.747606751858257e-05,2109091.5,2109812.25,2223.140380859375,2242.420654296875,7168,1957,7167,1957,0,16.551894696095616,23.40791396218972,15.381227829823729,2329629.8733319845,0.0,1165282.3205590816,0.0,0.8239956056592651
93.98372650146484,3243,3230,6607,6671,1927,1990,6638.5232287621375,1958.2319770025638,142.35019198393763,132.9768862266361,-0.9690857445003758,2.503861470898195e-07,2.4085826114603424e-07,-2.1221350974349857e-09,11.935214042663574,11.527260780334473,-0.10195102542638779,0.007025277707725763,0.007520476821810007,0.00010239518451271579,2169191.75,2169906.75,2210.1767578125,2230.46923828125,6639,1958,6638,1957,0,16.5929828002856,23.466021316387394,15.362756957946361,2386639.9776676935,0.0,1193060.4855151372,0.0,0.8474657527893192
93.98372650146484,3234,3221,6074,6138,1928,1991,6105.810170628474,1959.461288861499,141.15018877950024,134.05355540814458,-0.05538775584511768,2.5904885956908176e-07,2.5292276562707907e-07,-2.3426934264904546e-10,11.880682945251465,11.578131675720215,-0.007804159540683031,0.0070846532471477985,0.007459706161171198,5.854421942785848e-06,2118604.75,2119305.5,2193.583251953125,2210.02587890625,6106,1959,6106,1958,0,16.589265932754373,23.460764871915188,15.386422026176717,2334542.991617279,0.0,1167189.263579102,0.0,0.8277032323845459
93.98372650146484,3195,3175,5545,5609,1931,1994,5576.969012880424,1962.140763594004,141.71588665917807,132.57337194884633,-0.5996538245390184,2.7056094007203796e-07,2.6011367858204474e-07,-9.70742176104202e-10,11.906092643737793,11.512350082397461,-0.06521721184253693,0.0070565068162977695,0.007543137297034264,6.383576692314819e-05,2056121.875,2056840.75,2087.94775390625,2101.456298828125,5577,1962,5576,1963,0,16.561680428266463,23.42175307734348,15.420338368353676,2272022.6282348623,0.0,1135905.905925293,0.0,0.8033073746447851
93.98372650146484,3161,3144,4483,4546,1933,1995,4514.384892113679,1963.8479692583448,140.02725907487422,132.0223902128272,0.22777469727702737,2.6771814009895324e-07,2.578532035248029e-07,-2.6246485911073346e-10,11.833584785461426,11.48981761932373,0.028423860669136047,0.007141486741602421,0.007574493996798992,-2.4642031348776072e-05,2044023.125,2044754.0,2152.048828125,2173.212890625,4514,1963,4514,1963,0,16.49392764891678,23.325936177898686,15.35394301429524,2254824.6232981863,0.0,1127313.3217089842,0.0,0.798586846130126
93.98372650146484,3198,3185,5017,5080,1932,1995,5048.418586439561,1963.1641383615888,140.12824767216182,132.07503584201493,-0.5363865503335319,2.519664514685989e-07,2.44937148522168e-07,-1.4858447974698489e-09,11.839079856872559,11.490842819213867,-0.06621546298265457,0.007136430591344833,0.0075715710408985615,5.7965313317254186e-05,2126705.0,2127449.25,2178.784423828125,2195.8681640625,5051,1964,5051,1964,0,16.498584288179902,23.332521660299676,15.29964333518216,2347011.715960921,0.0,1173693.5700634765,0.0,0.8308838064918332
93.98372650146484,3159,3148,3954,4017,1934,1997,3985.616917592122,1965.5221422071588,140.32326066124938,130.73589265967303,-0.9012632659527071,2.6251512098208084e-07,2.5028564097735475e-07,-1.9448649522454142e-09,11.849356651306152,11.430306434631348,-0.09292056411504745,0.0071267178282141685,0.007649347651749849,9.825991583056748e-05,2068027.625,2068762.75,2186.80322265625,2215.536376953125,3985,1966,3986,1966,0,16.463874189294646,23.283434167704833,15.32156566722182,2283219.682018128,0.0,1141283.8056762696,0.0,0.8079635593885555
93.98372650146484,3150,3139,3424,3487,1935,1998,3455.340410741841,1966.6051056152678,139.9795627099196,130.78495475983573,-0.3031381732075715,2.71326352258192e-07,2.6010643814627514e-07,4.3607427304056835e-10,11.831717491149902,11.435688972473145,-0.03292146697640419,0.007143935654312372,0.0076461778953671455,3.311695400043391e-05,2025603.0,2026340.5,2110.37158203125,2127.156982421875,3455,1966,3455,1966,0,16.454923806257973,23.270776414625935,15.274560553215322,2236215.3016281896,0.0,1118184.9956274417,0.0,0.7913953801194387
93.98372650146484,3249,3228,2891,2955,1937,2001,2922.5263771421237,1969.167772295673,142.31642628057557,134.2929047460732,-0.5367298819500093,2.500020630188421e-07,2.47907439306e-07,-6.835158155414588e-10,11.931142807006836,11.586938858032227,-0.06649965792894363,0.00702670169994235,0.007446521893143654,5.616738781100139e-05,2158266.0,2159003.25,2207.33642578125,2215.067138671875,2921,1969,2921,1969,0,16.631576324168698,23.52060080128264,15.472850907778454,2384752.6102522276,0.0,1192565.3951464857,0.0,0.8432073472907704
93.98372650146484,3202,3190,2361,2425,1939,2002,2393.3029578637343,1970.2224909403803,141.0025488991555,132.27094940549205,-0.6082096684809812,2.595364999869364e-07,2.513876144042533e-07,-1.46171120949354e-09,11.876224517822266,11.499077796936035,-0.0692107081413269,0.007092210929840803,0.007560389116406441,6.522295734612271e-05,2099949.5,2100666.0,2163.689453125,2183.64794921875,2394,1970,2393,1971,0,16.530986005216008,23.378344607976313,15.344304816120658,2317896.2098216247,0.0,1158852.411743165,0.0,0.820423501170697
93.98372650146484,3204,3187,1832,1896,1941,2004,1863.8059094133191,1972.1801654870474,141.70203426277476,132.3684433499542,-0.3099885055106597,2.6296158133736606e-07,2.5307450889650557e-07,-1.0314792150912522e-09,11.904298782348633,11.504701614379883,-0.03316342085599899,0.007057097740471363,0.007554709445685148,3.3053485822165385e-05,2090963.625,2091691.5,2170.617919921875,2198.141357421875,1863,1971,1863,1971,0,16.55507407451652,23.412410282272475,15.371027615306664,2303251.7597823325,0.0,1151486.6848632812,0.0,0.8169184743309916
93.98372650146484,5917,5890,751,853,1931,2011,800.7036477053508,1972.6866032385224,253.77671514781787,190.6666378359928,-0.3979529744337924,3.869446876814219e-07,2.401702175267035e-07,4.3446619945623626e-10,15.930449485778809,13.808117866516113,-0.006305362097918987,0.003940484952181578,0.005244773346930742,1.6448893802589737e-05,3564309.75,3564798.5,2769.10986328125,2784.87255859375,801,1974,801,1974,0,21.08182518151146,29.81420309127214,18.510053741402448,3967758.3686743136,0.0,1987419.8912353513,0.0,1.3922463001438823
93.98372650146484,3172,3158,6612,6675,2453,2516,6643.347159538394,2484.49983446886,139.11536956655948,131.64405321660047,-0.735147035019736,2.4827007750988927e-07,2.399357043960742e-07,-2.1681731789100382e-09,11.797755241394043,11.470501899719238,-0.09715444594621658,0.007188490591943264,0.007596465293318033,8.028615411603823e-05,2128233.5,2128959.5,2213.642578125,2231.092529296875,6643,2484,6642,2484,0,16.45476899817071,23.270557482929366,15.256800822931242,2338003.0538202655,0.0,1168823.7189892582,0.0,0.8314736406647303
93.98372650146484,3182,3170,7141,7205,2453,2516,7173.211940881156,2484.341937423183,141.478550374512,130.8748545943165,-0.7556457884503516,2.616468000910018e-07,2.46482769974241e-07,-2.5778611137850323e-09,11.896727561950684,11.437712669372559,-0.0707857608795166,0.00706842727959156,0.007641122676432133,8.162343146977946e-05,2092897.0,2093625.25,2198.08349609375,2215.9443359375,7173,2484,7173,2484,0,16.503133186423373,23.338954773889448,15.304768599459644,2299514.48297157,0.0,1149839.1673730481,0.0,0.8176737081213176
93.98372650146484,3164,3152,6078,6141,2456,2518,6109.3912024551955,2487.172114881457,140.04683400419765,131.05586404762755,-0.5214051273563882,2.6309550586084347e-07,2.5119119034801444e-07,-2.2414323374626866e-09,11.83541202545166,11.446646690368652,-0.05773412436246872,0.007140574045479298,0.0076304469257593155,5.681748007191345e-05,2068360.375,2069095.5,2161.57763671875,2178.012451171875,6110,2487,6110,2487,0,16.465196568879012,23.28530429484765,15.293979426871054,2282310.706220477,0.0,1141454.1258642576,0.0,0.8080935162308209
93.98372650146484,3227,3212,5020,5084,2459,2522,5051.991498407371,2490.4082909577164,140.99143075721838,132.39234575878368,-0.5307554997303896,2.5949278169286483e-07,2.5139454689849163e-07,-2.7018808841258656e-09,11.87535572052002,11.504769325256348,-0.06141163781285286,0.007092736661434174,0.007553420960903168,5.686898293788545e-05,2116478.25,2117183.5,2232.59912109375,2249.55810546875,5052,2492,5051,2491,0,16.534321168889942,23.38306124167672,15.313888768545656,2331135.8717499543,0.0,1165893.1531469729,0.0,0.8268744768044183
93.98372650146484,3232,3217,5549,5613,2458,2522,5580.64431199846,2489.984909758947,140.5409676073566,133.92933728559626,-0.4149986006907511,2.5052782810958665e-07,2.474067105784204e-07,-1.6103407557071176e-09,11.856091499328613,11.571662902832031,-0.062441326677799225,0.007115427870303392,0.007466692477464676,4.409627945278771e-05,2147076.75,2147798.5,2198.209228515625,2217.7890625,5582,2489,5582,2488,0,16.56714534531984,23.42948163715761,15.374421998111353,2365712.9157312,0.0,1182851.888269043,0.0,0.8388312874008391
93.98372650146484,3160,3143,4488,4552,2461,2523,4519.802599407719,2492.062051403471,141.0891509653552,131.9856976702597,-0.8284666475118456,2.7276121356793477e-07,2.6266838515382137e-07,-7.364753570772589e-10,11.881242752075195,11.485247611999512,-0.0900203213095665,0.007087978534400463,0.007576857693493366,8.898166561266407e-05,2024418.0,2025127.75,2092.42626953125,2115.920654296875,4520,2494,4520,2494,0,16.524976509381638,23.369845897464316,15.425991703454168,2241890.7204125216,0.0,1121483.6087207033,0.0,0.7909217357604378
