objID,pairID,expID,detector,ccd_type,GRID_X0,GRID_X0ERR,GRID_Y0,GRID_Y0ERR,GRID_THETA,GRID_THETAERR,group,orientation,dX,dY,dR,theta
180,94,3021122200212,48,E2V,4193.56556532985,0.0212838085246139,2037.98817374482,0.0181863682497021,0.0919507872672976,1.97900577623788e-05,2,179.00785073065515,127.9433269487663,-2.6797945120299573,127.971388244973,181.19989429904095
181,89,3021122200201,49,E2V,2073.74277377808,0.0170470861739979,-57.5093477995324,0.0190254983980027,0.0925302627978892,1.95350696493833e-05,1,267.9473522450165,2.2914395047500875,213.94793099511207,213.9602016078999,90.61362964479027
182,95,3021122200204,49,E2V,2068.0090605313,0.0146443338208036,4143.73145515284,0.0149343065472707,0.0922558982279353,1.23870191139002e-05,0,91.81707725549063,7.93125985414963,222.83471586659016,222.9758181467623,92.03844345107507
183,94,3021122200212,49,E2V,-30.3777616189166,0.0169114474121987,2040.66796825685,0.0146017291113755,0.092439988733626,1.37768968103583e-05,3,1.1474669669953812,127.9433269487663,-2.6797945120299573,127.971388244973,181.19989429904095
184,96,3021122200213,49,E2V,4171.51087792384,0.0209818993885085,2044.8633579573,0.0186336532366317,0.0922855501285268,2.10490470700383e-05,2,178.81643906915244,128.6657228654176,4.709932557369939,128.75189981190732,177.90356894342673
185,91,3021122200202,50,E2V,2052.63094686008,0.0265641403774073,-55.3540133253389,0.0240491596156928,0.09338452884137,1.95334904588511e-05,1,268.5331615546645,-0.46918554292960835,218.15973250051866,218.1602370272171,89.87677693924499
186,97,3021122200205,50,E2V,2043.84514209551,0.015064657439685,4145.36868465993,0.0149669437055629,0.0930494482865572,1.26709334862519e-05,0,91.17079733026996,-1.6642760999200163,223.92287651431252,223.92906118094817,89.57416480982175
187,96,3021122200213,50,E2V,-53.1548449415777,0.0169790914759616,2040.15342539993,0.0145677210993475,0.0932559237525636,1.40312918983043e-05,3,1.1203872772245234,128.6657228654176,4.709932557369939,128.75189981190732,177.90356894342673
188,98,3021122200214,50,E2V,4148.66758087418,0.0214515268078528,2049.3141881733,0.018004520949741,0.0931134467108875,1.95565319799127e-05,2,178.68523222314894,158.14865651230866,-0.21350415561983027,158.14880062988988,180.0773505122559
189,86,3021122200199,51,E2V,-115.071980824105,0.0167327665619495,2002.43910745365,0.0146653701150881,0.0925837770562963,1.33336096376419e-05,3,0.06607363824480217,155.52154954544494,4.242678821879963,155.57940961644607,178.4373399397092
190,93,3021122200203,51,E2V,2089.24326137008,0.0816909672928225,-93.8489222923344,0.0908334161158336,0.0926360380242024,7.96174066690105e-05,1,267.5594374142353,1.5793573839100645,227.3791986996248,227.38468367730832,90.39796541521211
191,99,3021122200206,51,E2V,2083.38646149504,0.0150371104852394,4106.41078599238,0.0154897225947399,0.0923062535806338,1.23429805503638e-05,0,92.2669836925797,-0.06853266570033156,244.9812287417908,244.9812383276807,89.9839717009293
192,100,3021122200215,51,E2V,4186.81778148799,0.0208661101621755,2008.63854631708,0.0183822796333155,0.0923423948000662,2.0656727750353e-05,2,179.77366670658176,131.54950697107324,-9.373152472280026,131.88301168687747,184.0755455776303
193,95,3021122200204,52,E2V,2060.07780067715,0.0181184309985889,-83.1032607137501,0.02013322852073,0.0909889123429595,1.84968023723601e-05,1,268.3480173158067,7.93125985414963,222.83471586659016,222.9758181467623,92.03844345107507
194,101,3021122200207,52,E2V,2060.13123718543,0.014948495804165,4117.61863808407,0.0154332611488154,0.0908045279587583,1.27568817828369e-05,0,91.6265159851785,4.780647172150111,247.3346605670331,247.3808580007638,91.10731266921505
195,100,3021122200215,52,E2V,-40.7317254830829,0.0162660827729433,2018.01169878936,0.0143718796615952,0.0909241178091492,1.38513243286995e-05,3,0.5056850508084381,131.54950697107324,-9.373152472280026,131.88301168687747,184.0755455776303
196,102,3021122200216,52,E2V,4160.84780023324,0.0212317593584102,2015.73445356355,0.0184539327261757,0.0908094905915298,2.0414628300207e-05,2,179.5828017830956,126.36934565429692,3.3245916903599664,126.41307064937068,178.4929799046473
